,tweet_id,user_id,Impoliteness,Intolerance,label_conf
1505,1495327384903434240,1338491543053692928,0.0,0.0,1.0
1506,1492967800658448388,740866843771047937,0.0,0.0,1.0
1507,1494656613843673090,1425842277885304832,1.0,0.0,1.0
1508,1481172062198714370,1384133801597554691,1.0,0.0,0.75
1509,1495781972358139906,1288270052404473857,1.0,0.0,0.666666667
1510,1492572540908326914,84791510,0.0,0.0,0.666666667
1511,1468407680955990018,2456001049,0.0,0.0,0.666666667
1512,1.4954056149519114e+18,764187379,0.0,0.0,0.666666667
1513,1369302719954092045,1080935126081724416,1.0,1.0,0.666666667
1514,1495372085287399425,1396193606663348225,1.0,0.0,0.6
1515,1480976252026638337,1606884882,0.0,1.0,0.666666667
1516,1.4894675327005368e+18,1345141193399816192,0.0,0.0,0.666666667
1517,1494718399800295431,1481047359052263426,0.0,0.0,0.666666667
1518,1495760660202160128,1487608451702267904,0.0,1.0,1.0
1519,1490705707573944326,1214663578441043968,0.0,0.0,1.0
1520,1493804997380907009,1461296810773913604,1.0,0.0,1.0
1521,1.4816517838017905e+18,22106747,0.0,0.0,1.0
1522,1311727456756400128,1288558164124798978,0.0,1.0,1.0
1523,1485492013730603010,1478615714525233152,1.0,0.0,1.0
1524,1491598178109431813,1487553539438092290,0.0,0.0,1.0
1525,1494469255127080969,890566437777158146,0.0,0.0,
1526,1495246348890820609,1484576341722910727,0.0,1.0,0.666666667
1527,1492063624864702471,1486892512954531841,1.0,0.0,0.666666667
1528,1492531373298622472,1441429411249672197,0.0,0.0,1.0
1529,1495159199453650948,1245053948614057990,0.0,0.0,0.666666667
1530,1347345524693770240,1283073729103384577,0.0,0.0,1.0
1531,1491864980831965184,1484700100798529538,0.0,1.0,0.666666667
1532,1493621209635905540,21784951,0.0,1.0,0.666666667
1533,1453487143326736387,1359344493162594307,1.0,0.0,0.75
1534,1493861552293826563,72878948,0.0,0.0,0.666666667
1535,1346937288094347266,175894647,1.0,0.0,0.6
1536,1.4947991908656865e+18,1419386687004815363,0.0,0.0,0.666666667
1537,1495121851269488650,1421114680001634304,0.0,0.0,1.0
1538,1495144235158450178,1468587336841768963,0.0,0.0,0.666666667
1539,1494899694539091968,1486741199532793869,0.0,0.0,0.666666667
1540,1495552481408995332,1327343824629272578,0.0,0.0,0.666666667
1541,1.4581657856717496e+18,312228415,1.0,1.0,0.666666667
1542,1460866829639991299,1424891638606880774,0.0,0.0,0.666666667
1543,1482461850101063684,1476642895696433161,0.0,1.0,0.666666667
1544,1493929802436386820,989226900542418944,1.0,0.0,0.666666667
1545,1491126431023353857,1129397199199191040,0.0,0.0,1.0
1546,1485966726097510401,1429274815928705029,0.0,0.0,0.666666667
1547,1490315565491179525,1473037149175959552,0.0,0.0,1.0
1548,1459051384997830657,2802824965,0.0,1.0,0.75
1549,1.4273939333577605e+18,1420488017966297088,0.0,0.0,0.666666667
1550,1494513105539321865,1457105795074641940,0.0,0.0,1.0
1551,1495231762938609668,791617266353790977,1.0,0.0,1.0
1552,1.4949293126293668e+18,113516609,0.0,0.0,1.0
1553,1493000036707352578,1461772961019535363,0.0,1.0,0.6
1554,1492604974164951042,1487511548608217088,0.0,0.0,0.666666667
1555,1488236594045890564,1481970012546121732,1.0,1.0,0.666666667
1556,1.490883082022699e+18,1485004663997018117,1.0,0.0,1.0
1557,1494852352439947268,1425842277885304832,0.0,0.0,0.666666667
1558,1493659109094309895,1486749819959922691,0.0,0.0,0.666666667
1559,1491843817414090787,1367921185263001601,0.0,0.0,1.0
1560,1.4954042083627704e+18,715538507767422976,0.0,0.0,0.666666667
1561,1426524282679697414,2900784480,0.0,0.0,0.75
1562,1.489601888119046e+18,1171500532420075520,0.0,0.0,1.0
1563,1.4886767668309688e+18,1484145304471539718,0.0,0.0,0.75
1564,1494426111245172741,1479791060297605121,1.0,0.0,0.666666667
1565,1473527785989812226,1472247939565338635,1.0,0.0,1.0
1566,1495622434837647363,1456946684907319297,0.0,1.0,1.0
1567,1478871660941959170,1415642909131649029,1.0,1.0,1.0
1568,1.495099999155155e+18,2535322557,1.0,0.0,1.0
1569,1232041723871842305,1166379418916466695,0.0,0.0,0.666666667
1570,1.494734370405433e+18,1482750677977681921,0.0,1.0,1.0
1571,1459235957056491522,25286145,1.0,0.0,1.0
1572,1487822104552779780,248113127,0.0,1.0,0.6
1573,1482240686590152706,1384133801597554691,1.0,0.0,0.6
1574,1486778144216559618,1484563627046846468,0.0,0.0,1.0
1575,1.4030974839751393e+18,31621199,0.0,1.0,1.0
1576,1495288081619972096,1455483287212683269,1.0,0.0,1.0
1577,1376270963088691203,282094645,0.0,0.0,1.0
1578,1.489481329125245e+18,1345141193399816192,0.0,1.0,0.666666667
1579,1493083356900249609,1469897922175188992,1.0,0.0,1.0
1580,1495019081090486272,1453860681179025411,0.0,0.0,1.0
1581,1290524841762725888,22984882,0.0,1.0,0.666666667
1582,1.4887355314461942e+18,1427398053502193681,1.0,0.0,1.0
1583,1490764428865851400,1486854507032190977,1.0,0.0,1.0
1584,1488300620905857025,1451830592690180103,0.0,1.0,0.666666667
1585,1.4792823155116728e+18,1315347812557770752,0.0,0.0,0.666666667
1586,1371696276782395394,1055405245449322496,0.0,0.0,
1587,1492287677550444548,93637779,0.0,0.0,0.666666667
1588,1482189127755968514,1423760438009995266,0.0,0.0,1.0
1589,1240337950103220238,769947073441566721,0.0,0.0,0.666666667
1590,1483879425968066560,533661641,0.0,0.0,1.0
1591,1487888111195598850,1484483537420144640,0.0,0.0,1.0
1592,1.485978115620819e+18,1054484741980934145,0.0,0.0,1.0
1593,1478678082907250688,1402249440564482048,0.0,0.0,0.666666667
1594,1.4956130490672538e+18,1190439097699119105,0.0,0.0,0.666666667
1595,1487400103463862277,17147215,0.0,0.0,0.666666667
1596,1447910596909862914,3782631859,0.0,0.0,0.666666667
1597,1490023589327765504,874258472,0.0,1.0,1.0
1598,1.4414563435215217e+18,1404666958017146884,0.0,0.0,0.666666667
1599,1494844049408286724,1461513755838365696,0.0,1.0,0.666666667
1600,1488290164367454209,1485785475642056704,0.0,0.0,1.0
1601,1.4920736124126904e+18,1480756810927808521,0.0,1.0,0.666666667
1602,1.455545348718465e+18,443115989,0.0,0.0,1.0
1603,1494656961735966725,1425842277885304832,0.0,0.0,0.666666667
1604,1494685896305750018,771361499814047744,0.0,0.0,1.0
1605,1495516155309883392,1473431533176377345,0.0,1.0,
1606,1494096386555621377,1367921185263001601,0.0,0.0,0.666666667
1607,1495209899768299520,1405218133367996431,1.0,0.0,0.666666667
1608,1.1460818760727306e+18,909410834811559942,0.0,0.0,1.0
1609,1493959440302702599,1482503529713569799,0.0,0.0,1.0
1610,1494353971812700161,1484829965908680707,0.0,0.0,1.0
1611,1495072376870035466,1306032255710699522,1.0,1.0,0.666666667
1612,1488332801778798596,1468621710563987460,0.0,1.0,1.0
1613,880117688319614976,75827680,0.0,0.0,1.0
1614,1477771774603497480,1196186539807653889,0.0,0.0,
1615,1491564450469584901,339867558,1.0,0.0,1.0
1616,1488294799388065792,14549411,0.0,0.0,1.0
1617,1.3190738502236242e+18,22977894,0.0,0.0,1.0
1618,1476345734727360516,1438981774806294528,1.0,0.0,0.666666667
1619,1.4071358957619528e+18,1314402979823390721,0.0,0.0,0.666666667
1620,1.4947686644400497e+18,1420380123526832128,0.0,0.0,0.666666667
1621,1485739654519619584,1224228588242620416,0.0,0.0,1.0
1622,1486787081162551296,1455950373529739268,0.0,0.0,1.0
1623,1494361049008648196,1483944445116563465,0.0,0.0,0.666666667
1624,1.2446905975977e+18,4219389855,0.0,0.0,0.666666667
1625,1482391518421921809,4230478553,0.0,0.0,0.666666667
1626,1494012704662695936,1482061686077075464,1.0,0.0,1.0
1627,1494714556303790084,759887336,1.0,0.0,0.6
1628,1.1183558884510065e+18,35675491,0.0,0.0,0.666666667
1629,1488565816547233793,111743,0.0,0.0,0.666666667
1630,1489472933298728961,87968961,0.0,0.0,1.0
1631,1492373038721122305,2467738970,0.0,0.0,0.75
1632,1476734204704665605,1465720733858942980,0.0,0.0,0.666666667
1633,1491236291216052226,65540587,0.0,0.0,0.6
1634,1495524636091691018,1478878320771145735,0.0,1.0,0.666666667
1635,1400886875829813250,1080935126081724416,0.0,1.0,1.0
1636,1488653424006770694,103437415,0.0,0.0,0.75
1637,1484299001302335489,1483176279885201417,1.0,0.0,0.666666667
1638,1355903926038654976,978980792629067782,0.0,1.0,0.666666667
1639,1494945277756641282,344247978,0.0,0.0,
1640,1495037892774748169,1481584809436753923,1.0,0.0,
1641,1493008731725983748,1480970264145850368,0.0,0.0,0.666666667
1642,1.44407702741026e+18,132250107,0.0,0.0,1.0
1643,1490239551041847297,234533004,0.0,0.0,0.666666667
1644,1439127787722399746,1114421006951747584,1.0,0.0,0.666666667
1645,1495434986199076865,834395990023143424,0.0,0.0,1.0
1646,1485223374808780800,844912812384182272,1.0,1.0,0.6
1647,1.424068545114169e+18,1277522132,0.0,0.0,1.0
1648,1.441014348755972e+18,2942497864,1.0,0.0,1.0
1649,1489262051327307777,1479551711576473607,1.0,0.0,1.0
1650,1492639685230964740,1486995550360715267,1.0,1.0,0.666666667
1651,1.492951505959334e+18,1364832240170127362,0.0,0.0,0.666666667
1652,1469074536087764992,1456802652524740611,1.0,0.0,1.0
1653,1.481410092906029e+18,40128603,1.0,0.0,1.0
1654,1422305852564852749,3408966190,0.0,0.0,0.666666667
1655,911767855343038464,4206570612,0.0,0.0,0.666666667
1656,1439296486739742721,1489479025,0.0,0.0,1.0
1657,1494516045134057487,21778073,1.0,0.0,1.0
1658,1491097905192923136,1487112931116560386,1.0,0.0,0.75
1659,1493202160351330313,771361499814047744,1.0,0.0,1.0
1660,1.4852813894360965e+18,1470854160430030850,0.0,0.0,0.666666667
1661,1495690326484398089,1487553872478539780,0.0,0.0,0.666666667
1662,1491610566825328641,1410777558795395077,0.0,0.0,1.0
1663,1479922744284250113,1476693859279073280,0.0,0.0,1.0
1664,1495244481855033350,1487099081163882497,1.0,0.0,0.666666667
1665,1.4936179805294182e+18,1479067792926257156,1.0,0.0,1.0
1666,1472693164880371714,149775914,0.0,0.0,0.666666667
1667,1492199353762656270,2930396271,0.0,0.0,0.666666667
1668,1495132832032829444,28354910,0.0,0.0,1.0
1669,1.4947312105594757e+18,1482190927011762176,1.0,0.0,0.666666667
1670,1495808406761971724,1465026528429981706,0.0,0.0,1.0
1671,1488177176788746240,870351558,0.0,0.0,0.666666667
1672,821855115942326272,171469059,1.0,0.0,0.666666667
1673,1445766650435801098,2375333220,0.0,0.0,1.0
1674,1495495600045010947,1487559498524991490,0.0,0.0,1.0
1675,1447694035490119684,1136709465082945538,0.0,0.0,1.0
1676,1.4936265047140147e+18,1367240341808680971,0.0,0.0,0.666666667
1677,1.408225208180347e+18,1406622177533771785,0.0,1.0,1.0
1678,1495818450236805123,1483201346912370689,0.0,0.0,1.0
1679,1479835810828591110,1373667568611954688,0.0,0.0,1.0
1680,1487561717697560576,775387195259621376,1.0,0.0,0.666666667
1681,1495031998175268867,1475735023311482882,1.0,0.0,0.666666667
1682,1484907835104374793,1292555265955561473,1.0,0.0,0.666666667
1683,1495188521157632002,1481390049908465669,0.0,0.0,0.666666667
1684,1471694644945715200,1361102376434733057,0.0,0.0,1.0
1685,1.492234325013762e+18,1392652504278736897,0.0,0.0,0.666666667
1686,1492715081490120708,1345141193399816192,0.0,0.0,1.0
1687,1491835490387042307,1336866852,1.0,0.0,0.666666667
1688,1.4789749393656218e+18,791068613134483456,0.0,0.0,0.666666667
1689,1.4745093917182405e+18,40729629,0.0,0.0,0.666666667
1690,1262894348674400257,607238071,1.0,0.0,0.666666667
1691,1492545371091845120,240678435,0.0,0.0,
1692,1492671597815214080,858066056786694144,0.0,0.0,1.0
1693,1.494998225362854e+18,3315643758,0.0,0.0,0.666666667
1694,1.4921876980896645e+18,1482900278525448196,0.0,0.0,1.0
1695,1494312088923262977,1485308913717288965,0.0,0.0,1.0
1696,1401789809983692800,1219427282974015488,1.0,0.0,0.666666667
1697,1495048121402810371,20335313,0.0,0.0,1.0
1698,1495043668952166401,1454192733564948489,0.0,1.0,
1699,1493931499393097732,21784951,0.0,0.0,1.0
1700,1327759383099486208,1087526636772343818,0.0,0.0,0.75
1701,1.4765547459763405e+18,246220722,0.0,1.0,0.6
1702,1488795080769085441,1098091506886471680,0.0,0.0,0.666666667
1703,1448291282221207561,51036478,0.0,0.0,1.0
1704,1490318985757442049,1485982945504641025,0.0,0.0,0.666666667
1705,1488723049797017604,1070056067822964736,0.0,0.0,0.75
1706,1490599034565898240,1466495478338625541,1.0,0.0,0.6
1707,1.4956113837984563e+18,2645763574,0.0,0.0,1.0
1708,1449067704376254464,2336083050,0.0,0.0,0.666666667
1709,1486415043285504001,1486189468507799555,1.0,0.0,0.666666667
1710,1372215904168255491,1055405245449322496,0.0,0.0,1.0
1711,1.4838223704020214e+18,1347435228441276417,0.0,1.0,0.666666667
1712,1487679276069494786,1361102376434733057,0.0,0.0,1.0
1713,1.4949498783420744e+18,1442702223335698433,1.0,0.0,1.0
1714,1466079130370387981,1136709465082945538,0.0,0.0,1.0
1715,1493773998584336386,1194921349,0.0,1.0,1.0
1716,1495646079278366720,60923128,0.0,0.0,1.0
1717,1494308874349854720,1429553377504075779,1.0,0.0,1.0
1718,1267188617421742081,3188771761,0.0,0.0,1.0
1719,1392542480499937281,785660327958577152,0.0,0.0,0.75
1720,1483835194440224768,1343730306293985282,0.0,0.0,1.0
1721,1486425233523281920,1480393875957055488,1.0,0.0,1.0
1722,1492930623555604480,446723142,1.0,0.0,1.0
1723,1335947115504291843,198744139,0.0,0.0,0.666666667
1724,1482712558389940225,1478720370454761472,0.0,0.0,1.0
1725,1487678918039535617,1361102376434733057,0.0,0.0,0.666666667
1726,1451621613087117323,769947073441566721,0.0,1.0,1.0
1727,1.4946152022177956e+18,1408579930393301001,1.0,1.0,0.666666667
1728,1477673941724499971,1026649952,1.0,0.0,0.666666667
1729,1493847779977928710,1032200341,0.0,1.0,0.666666667
1730,1493646510155878405,1458186711939305482,0.0,0.0,1.0
1731,1.4911348199586652e+18,16559786,0.0,0.0,0.666666667
1732,1.4948131116514757e+18,764187379,0.0,1.0,0.666666667
1733,1485037332986314758,1465807668040409092,0.0,0.0,1.0
1734,1.4824267482518692e+18,1470854160430030850,0.0,0.0,1.0
1735,1455883252519116804,29527984,0.0,0.0,0.666666667
1736,1489419493969477636,1311696668476178433,0.0,0.0,1.0
1737,1.4336458489031598e+18,1404666958017146884,0.0,0.0,1.0
1738,1.486531109735252e+18,1478925710274220034,1.0,0.0,0.666666667
1739,1493846109176745986,14904593,0.0,0.0,0.666666667
1740,1495114069266681858,1486504049113374720,0.0,0.0,0.666666667
1741,1492118932601413633,1457210901363404807,1.0,1.0,1.0
1742,1494848609682173952,1455321511439466499,0.0,0.0,0.666666667
1743,1.4867247434576896e+18,1328407294166626305,0.0,0.0,1.0
1744,1486504832278179846,1478866149609771009,0.0,0.0,0.666666667
1745,1487199808011968514,1486070106421489666,1.0,0.0,
1746,1.4832189329075814e+18,1482896317462495237,1.0,1.0,
1747,1463632081200762885,1355706703208132609,1.0,0.0,0.666666667
1748,1491040918035906562,475119487,0.0,0.0,
1749,1.4923345269950792e+18,1345141193399816192,1.0,0.0,1.0
1750,1495550953340252161,1486801356816097291,0.0,0.0,0.666666667
1751,1494685896389632000,1283201452954050561,1.0,0.0,1.0
1752,1495489702467719168,1487078351923826700,1.0,0.0,0.666666667
1753,1.4865358817502044e+18,1311696668476178433,0.0,0.0,1.0
1754,1495163355971080196,1959451742,1.0,1.0,1.0
1755,1462912064213688321,33224816,0.0,0.0,0.666666667
1756,1.491778324099707e+18,1294008398485258242,0.0,0.0,1.0
1757,1453423820266741762,1298700018405212167,0.0,0.0,0.666666667
1758,1487477640550174720,747293008127627264,0.0,0.0,0.666666667
1759,1475556684567388164,1474727095226056704,0.0,0.0,0.666666667
1760,1.4867695162144686e+18,1390785928319361027,0.0,0.0,
1761,1.4914171757682647e+18,1471349369119162372,0.0,0.0,1.0
1762,1.489045551391912e+18,1482882262760886273,1.0,0.0,1.0
1763,1495557830757302276,413670617,1.0,0.0,1.0
1764,1484010817687334915,1402480346994728960,0.0,0.0,
1765,1.3864542644872397e+18,731137393407954946,0.0,0.0,1.0
1766,1493654207303503876,1461784108955279369,0.0,1.0,
1767,1.3509354456732713e+18,1010924214,0.0,0.0,0.666666667
1768,1494130073795977216,1187763647797444609,0.0,0.0,0.666666667
1769,1486211602839867393,87968961,0.0,0.0,1.0
1770,1492913622439411714,1391670709093642240,0.0,1.0,0.666666667
1771,1.495460421356208e+18,921546184019333121,0.0,0.0,1.0
1772,1465924847171555334,865242169,0.0,0.0,0.666666667
1773,1492658371522088962,1481264588532457475,1.0,0.0,0.666666667
1774,1.485789575318487e+18,1478037632156377089,0.0,0.0,
1775,1436406325790003200,63719218,0.0,0.0,1.0
1776,1.495501751256064e+18,1462278983182082048,0.0,0.0,1.0
1777,1.4825569113125396e+18,1475975623612899333,0.0,1.0,0.666666667
1778,1.4839346965097882e+18,1435073615180058629,0.0,0.0,0.666666667
1779,1402028361203998728,1219427282974015488,0.0,0.0,0.666666667
1780,1494113392692445184,1457707415810494471,0.0,0.0,1.0
1781,1491957408150741026,1486582263081017344,1.0,0.0,0.8
1782,1.4871608872281784e+18,1478100070742564869,0.0,0.0,0.666666667
1783,1.480573485067944e+18,497332727,0.0,0.0,0.666666667
1784,1447610814047797253,1869752551,1.0,0.0,1.0
1785,1.4897425247932047e+18,1466601077562875912,0.0,0.0,0.666666667
1786,1484488754135973891,1141097683,0.0,0.0,1.0
1787,1094684358114332672,744230196492926978,0.0,0.0,0.666666667
1788,1494781929165578243,1479791060297605121,0.0,0.0,0.666666667
1789,1485244258684710916,1484159862108045316,0.0,1.0,0.666666667
1790,1494719624755171329,1463987293379829770,0.0,0.0,1.0
1791,1.4896119678579302e+18,1466513143346212868,1.0,0.0,0.666666667
1792,1495780154215481345,1601567996,0.0,0.0,1.0
1793,1482829592570126338,1463508937093775366,0.0,0.0,1.0
1794,1495164821469335554,1484498765562232837,0.0,0.0,
1795,1491335446269693962,1359609749294120961,1.0,0.0,
1796,1487999237736464386,1443003621017206784,1.0,0.0,
1797,1494887867465838594,1457889555831472135,1.0,0.0,0.666666667
1798,1491795129446797316,1240283344299933697,0.0,0.0,1.0
1799,1.4821749270966067e+18,1144446063886995456,0.0,0.0,1.0
1800,1481866531382472706,1451743985886711816,0.0,1.0,0.666666667
1801,1346952660814061571,153427065,0.0,0.0,1.0
1802,1494583764386971649,1483009517415632896,1.0,0.0,1.0
1803,1458813725033615363,937341374030020608,0.0,0.0,0.75
1804,1495430796429070341,1486051718114643968,0.0,0.0,0.666666667
1805,1492299790855680004,1312126058519556100,0.0,1.0,0.666666667
1806,1495107260032421891,1038062277180751872,0.0,0.0,
1807,1.4947915571946537e+18,1330339774884958214,0.0,0.0,0.666666667
1808,1489015094952476681,1465807668040409092,0.0,0.0,0.666666667
1809,1494796082810920960,1487247023577477121,0.0,1.0,0.666666667
1810,1493078000312766464,1128350164786216962,0.0,0.0,1.0
1811,1493240018206269443,1480970264145850368,1.0,0.0,0.666666667
1812,1487220216945946628,1429274815928705029,1.0,0.0,0.666666667
1813,1493649815116214274,1473782080244883456,0.0,0.0,0.666666667
1814,1462123677458354185,1093472934,0.0,0.0,0.666666667
1815,1.495551913126998e+18,1483510624516816898,0.0,0.0,0.666666667
1816,1491853751526871045,1450988096045023234,0.0,0.0,1.0
1817,1478787686521610242,1136709465082945538,0.0,0.0,1.0
1818,1486466766004002820,493327685,0.0,0.0,1.0
1819,1495392231032827907,1482503529713569799,1.0,0.0,1.0
1820,1487095436725067779,2681048384,0.0,0.0,1.0
1821,1494531753058332674,3282680677,0.0,1.0,0.666666667
1822,1493062118656020483,897476665,0.0,0.0,1.0
1823,1486788169584594951,1454202438068678666,1.0,0.0,0.666666667
1824,1490878414555090945,1481047359052263426,0.0,0.0,1.0
1825,1494712731978682373,890566437777158146,0.0,1.0,1.0
1826,1495052106830655494,1486924299608936448,0.0,1.0,0.666666667
1827,1471489661889654785,1461050160985919494,0.0,1.0,0.666666667
1828,1.4742195319501824e+18,1319845183953891328,0.0,0.0,1.0
1829,1424119955457560576,2282953796,0.0,0.0,0.75
1830,1458534741469171719,704125665881141248,0.0,0.0,0.666666667
1831,1493502343098380288,1163466042435428352,0.0,0.0,1.0
1832,1.4941090038483354e+18,810590628727914496,1.0,0.0,0.666666667
1833,1485860315858415617,1481963968205836290,0.0,1.0,1.0
1834,1479226342168276998,1475951465168617472,1.0,0.0,1.0
1835,1284836297069084672,21281979,1.0,0.0,0.666666667
1836,1267460426561961985,14514774,0.0,0.0,1.0
1837,1452836168085774336,721484701177921536,1.0,0.0,0.75
1838,1495040904922546177,1485553777189040132,0.0,0.0,0.666666667
1839,1494333241377001474,1412468469833113607,0.0,1.0,0.666666667
1840,1345492867196846086,1244450248271040514,0.0,0.0,1.0
1841,1475847199582040064,3254141489,0.0,1.0,0.8
1842,1486008585943453707,1343656635907125250,0.0,0.0,1.0
1843,1489842628711485441,1482919313690415104,1.0,0.0,0.6
1844,1487530649812668419,1388980962751664134,1.0,0.0,
1845,1478985292594008071,1445497244325580803,1.0,0.0,0.666666667
1846,1415324234147115010,1188100562954473472,0.0,0.0,0.666666667
1847,1491027869711192067,60463666,0.0,0.0,1.0
1848,1.4472698792461107e+18,431071870,1.0,0.0,1.0
1849,1494460047111434248,140846763,0.0,1.0,1.0
1850,1350898706804068356,254174138,0.0,0.0,1.0
1851,1495750308202528769,1457889555831472135,1.0,0.0,1.0
1852,1493615431378255883,1484999971913019401,0.0,0.0,1.0
1853,1494804171681198080,1466460118384578564,0.0,0.0,1.0
1854,1487214912397094916,1487139810246639616,0.0,0.0,1.0
1855,1493700733627252743,733370906,1.0,0.0,1.0
1856,1490764543265546240,3041743116,1.0,0.0,1.0
1857,1.4922083327733596e+18,923741714,0.0,0.0,1.0
1858,1.2447066133336105e+18,4219389855,0.0,0.0,0.666666667
1859,1486264261433167876,1470046194483154945,0.0,0.0,1.0
1860,1.491550433038332e+18,1487171711233519618,1.0,0.0,0.666666667
1861,1489658974223884294,1483284351026700293,0.0,0.0,0.666666667
1862,1.4947104734591836e+18,818181606766759940,0.0,0.0,0.666666667
1863,1492482236033159170,1457889555831472135,0.0,1.0,
1864,1495030024801595396,193744364,1.0,0.0,0.666666667
1865,1.4948139652470415e+18,113516609,0.0,0.0,1.0
1866,1495034715929198595,1483914425597935622,0.0,1.0,0.666666667
1867,1487528307218341890,426623410,1.0,0.0,0.666666667
1868,1493985754346885122,2409821744,0.0,0.0,1.0
1869,1491464654404653067,1201670995435646976,0.0,0.0,0.6
1870,1.492202103183483e+18,1479067792926257156,0.0,0.0,0.666666667
1871,1493280178037919745,1487528274116763649,0.0,0.0,1.0
1872,1.4935003855201444e+18,1093858768918581254,0.0,0.0,0.666666667
1873,1495141214261104640,753283456012910592,0.0,0.0,1.0
1874,1495766377944297487,1479268023659896839,0.0,0.0,0.666666667
1875,1.4817941187203072e+18,1442702223335698433,0.0,0.0,1.0
1876,1.4828276648472494e+18,1482222842695626756,1.0,1.0,
1877,1494070373733732352,1410261932553117698,0.0,1.0,0.666666667
1878,1495577281967923203,1474825540565667846,0.0,0.0,1.0
1879,1482218420984696832,1381943493015203840,0.0,0.0,0.75
1880,1462089327064739840,1227390515508731904,0.0,0.0,0.666666667
1881,1493745426205339655,1483467270114340865,1.0,0.0,0.75
1882,1486353625526206464,1429274815928705029,1.0,0.0,1.0
1883,1.4943288397442867e+18,1487062205334003718,1.0,0.0,1.0
1884,1.4955373993419323e+18,2535322557,1.0,0.0,
1885,1.4461310172411412e+18,3473220377,0.0,0.0,0.666666667
1886,1478013984251039746,1041741888208953349,1.0,0.0,1.0
1887,1479633753253113859,1561755998,0.0,0.0,1.0
1888,1.4936339300790067e+18,111640140,0.0,0.0,0.666666667
1889,1495466654188421120,18810387,0.0,0.0,0.666666667
1890,1.294071015228629e+18,1105956642913292288,0.0,0.0,1.0
1891,1488682234362187782,1081606152352350209,0.0,0.0,1.0
1892,1379751409567031302,1125134133930405890,0.0,1.0,1.0
1893,1491780669873086468,1475483044412903424,1.0,0.0,1.0
1894,1493633762701287433,1459921471158034436,1.0,0.0,0.666666667
1895,1.4955802381763052e+18,1480332916706226182,0.0,0.0,1.0
1896,1.4886815414337577e+18,1484145304471539718,0.0,1.0,0.666666667
1897,1.4778247874644705e+18,3433854755,1.0,0.0,
1898,1.3748793777422377e+18,1314402979823390721,1.0,0.0,0.666666667
1899,1.495122284419289e+18,2535322557,1.0,1.0,
1900,1.4937324047369134e+18,764187379,0.0,0.0,0.666666667
1901,1486008158589964291,1326289134999248904,0.0,1.0,0.75
1902,1494838077642219523,1487041816981651456,0.0,0.0,0.75
1903,1495427566139813890,875738206653874176,1.0,0.0,0.666666667
1904,1349255297160916992,23391994,0.0,0.0,1.0
1905,1490378604714283009,1458965441435639809,0.0,1.0,0.666666667
1906,1358844429470208007,2645174528,0.0,0.0,0.666666667
1907,1.4907849342056694e+18,1344389506963808264,0.0,0.0,
1908,1.4937225717825126e+18,860528001099988992,1.0,0.0,1.0
1909,1493305812567003137,4758928872,0.0,0.0,0.666666667
1910,1.4954714185066332e+18,921546184019333121,1.0,0.0,0.666666667
1911,1433440767951921155,1391866784039440389,1.0,0.0,1.0
1912,1.4940375083924275e+18,1364062910801190913,0.0,0.0,0.666666667
1913,1495564787102720000,1486835856652451844,1.0,0.0,0.666666667
1914,1487424373619372033,4451140757,1.0,0.0,1.0
1915,1486676875015565314,1484159862108045316,0.0,0.0,0.666666667
1916,1.3483552428119122e+18,111502439,0.0,1.0,
1917,1493358159536300033,1369730019153567747,0.0,0.0,1.0
1918,1485728993009876993,1482957055606820867,0.0,0.0,1.0
1919,1476630200570028035,312936931,0.0,0.0,0.666666667
1920,1481797071275442178,1465720733858942980,1.0,0.0,0.666666667
1921,1490667235471409152,1430173153800724486,0.0,1.0,1.0
1922,1482040688745369601,1418288796077117442,1.0,0.0,1.0
1923,1.4954299045313946e+18,16655200,0.0,1.0,1.0
1924,1487244623206563844,1481091197837918209,0.0,0.0,0.666666667
1925,1477029841618841610,1383770097425084420,0.0,0.0,0.75
1926,1421344170518581249,488622872,0.0,0.0,0.666666667
1927,1488179509002227714,1193870289718960129,1.0,0.0,0.666666667
1928,1.2501985065029018e+18,4219389855,1.0,0.0,1.0
1929,1488486569895940105,1484483537420144640,1.0,0.0,1.0
1930,1011353026773299205,3404567619,0.0,0.0,0.75
1931,1471685086093393922,102803388,0.0,0.0,0.666666667
1932,1355822758349963268,175894647,0.0,0.0,0.666666667
1933,1485075071098138624,277122668,0.0,0.0,1.0
1934,1493569582371684352,1461296810773913604,1.0,0.0,0.6
1935,1494495194607235072,4831989513,0.0,0.0,1.0
1936,1493393684573925376,1448239805918236674,1.0,0.0,0.666666667
1937,1495824387978764289,791617266353790977,0.0,0.0,0.666666667
1938,1434989919508865030,769947073441566721,0.0,1.0,0.666666667
1939,1337374868266872832,1296153010251292672,1.0,0.0,1.0
1940,1487227973413523464,1486836469507543041,0.0,0.0,0.666666667
1941,1493593941937049601,1240283344299933697,1.0,0.0,0.666666667
1942,1329815959524298756,769947073441566721,0.0,0.0,0.666666667
1943,1.4950712867369165e+18,113516609,0.0,0.0,1.0
1944,1.488449358899159e+18,1479067792926257156,1.0,0.0,1.0
1945,1484577404177817604,1449928690280943620,1.0,0.0,1.0
1946,1.4946915439822152e+18,1481749270948716546,0.0,0.0,0.75
1947,1445254152548982785,2646957602,1.0,1.0,1.0
1948,1359997154903920646,968198691550126081,0.0,1.0,0.666666667
